,operation,property_type,place_name,place_with_parent_names,country_name,state_name,geonames_id,lat-lon,lat,lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url,description,title,image_thumbnail
465,sell,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-37.9979643,-57.5542583",-37.9979643,-57.5542583,60000.0,USD,1058670.0,60000.0,33.0,33.0,1818.1818181818185,1818.1818181818185,,1.0,,http://www.properati.com.ar/15eoh_venta_departamento_mar-del-plata_luminoso_karina-diaz,"Dpto. de 1 amb. con cocina integrada en 3er. piso contrafrente abierto, muy luminoso.",Venta,https://thumbs4.properati.com/0/0Nwfd6lIQ_wydgeS_YJNoUxKffE=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/8/3/p-186683-030217062405-273244.JPG
466,sell,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-38.0806283906,-57.5851996027",-38.0806283906,-57.5851996027,450000.0,USD,7940025.0,450000.0,1000.0,270.0,450.0,1666.666666666667,,,,http://www.properati.com.ar/15eoi_venta_casa_mar-del-plata_michalopulos-propiedades,"Casa 1000m², Buenos Aires Costa Atlántica, Mar del Plata, por U$S 450.000",Chalet en barrio privado Rumencó,https://thumbs4.properati.com/2/NGmxhAwYJCF5IAQTVOmwUkSY2Zk=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/9/0/p-186590-030217102859-203621.jpg
467,sell,house,Santa Fe,|Argentina|Santa Fe|Santa Fe|,Argentina,Santa Fe,3836277.0,"-31.601803,-60.670345",-31.601803000000004,-60.670345,,,,,,,,,,6.0,,http://www.properati.com.ar/15eot_venta_casa_santa-fe_lavadero_patio_piscina_luminoso_garage_aire-acondicionado_re-max-futuro,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Jorgelina Raselli - MLS ID # 420121141-2Es  una propiedad desarrollada en planta baja, con un terreno anexo en un lateral, unificado desde el comedor diario generando un segundo patio muy grande  y verde con espacio para una posible piscina. La propiedad tiene una construcción muy solida con materiales muy nobles, fundamentalmente de ladrillos vistos en el exterior y posee rejas en todas las aberturas. Tiene gran contacto con la naturaleza, con ventanas en todos los ambientes que dan a los diferentes patios verdes. Tiene garage cerrado con capacidad para un solo auto pero entra otro auto entre la reja del portón del frente y la cochera. Posee pisos de parquet en dormitorios y placares en dormitorios, baño y lavadero muy cómodo. La cocina es muy amplia y luminosa y tiene un hogar que funciona a gas como calefacción y aire acondicionado en dormitorio. Posee alarma  con sensores de movimiento en toda la casa. PROPIEDAD CON GRANDES CONDICIONES DE AMPLIACIÓN Y REMODELACION, CON UNA UBICACIÓN EXCELENTE Y UN BARRIO MUY FAMILIAR Y TRADICIONAL  Ideal para familias numerosas o proyectos de inversión.    Marcos Provvidenti CCI Santa Fe Mat: N º0198",CASA Y TERRENO GUADALUPE APTA A CRÉDITO CON PATIO,https://thumbs4.properati.com/2/jbAfwSeNfI_HymRCZm12QCvmquk=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_9eed5b1b010744d09a2b4e3450025b5c_iList.jpg
468,sell,house,Santo Tomé,|Argentina|Santa Fe|Santo Tomé|,Argentina,Santa Fe,3835793.0,"-31.659683,-60.772333",-31.659683,-60.772332999999996,,,,,,,,,,6.0,,http://www.properati.com.ar/15eou_venta_casa_santo-tome_lavadero_patio_piscina_garage_amoblado_placard_re-max-futuro,"Corredor Responsable: Marcos Provvidenti - CCI Sta Fe N 0198Contacto: Jorgelina Raselli - MLS ID # 420121141-1La propiedad es al frente y tiene cochera para un auto, separada del ambiente del comedor por un bello  Vitraux y una puerta corrediza. Cuenta con 3 dormitorios en el primer sector , de los cuales dos tienen placard, y un cuarto dormitorio en el fondo separado por el patio, mas independiente, con un baño muy amplio y cómodo. Posee un amplio comedor y una cocina muy bien amoblada que, con ventanales grandes de aluminio con vidrio repartido, le dan una excelente iluminación y comunica a la  galería con asador, bacha y un patio muy bonito y amplio, con parquizacion, apto para pileta. Posee en total dos baños,  un living muy cómodo con salida a la calle y un lavadero con deposito y placard. Es una propiedad de excelente calidad, muy cómoda y funcional. ",CASA 4 DORM CON COCHERA APTA CREDITO SANTO TOME,https://thumbs4.properati.com/8/4ZobaKG7ipaTIcxLJ5CwUSbQMAM=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_15d45a2457f54c769b3079f7b07785fd_iList.jpg
469,sell,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-37.9444266,-57.5776118",-37.9444266,-57.5776118,87000.0,USD,1535071.5,87000.0,,130.0,,669.2307692307693,,4.0,,http://www.properati.com.ar/15ep3_venta_casa_mar-del-plata_fittipaldi,"Chalet de 4 amb. Cuenta con espacios de amplias dimensiones, Digno de ver Ubicado en Barrio Caisamar Norte. Este cuenta con un living comedor amplio de 13x4. Cocina separada amplia por barra desayunadora. Dos dormitorios de imponentes dimensiones. Baño de 3 x 3.5 .Parque. Un departamento aparte con espacio para cocina. Baño . Una Habitación. Toda la propiedad con rejas en las ventanas.Todos los servicios. Cocina y Termo-tanque nuevo. Tanque de Agua nuevo. Tiene posibilidades de ampliar la construcción a futuro. APTO CRÉDITO!!!Vamos a Verlo ?",Chalet 4 Amb apto crédito ,https://thumbs4.properati.com/6/5AW_Vv5BnqYDmsyYA1uSyGzA9SI=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/5/8/p-184258-220517110759-919673.jpg
470,sell,house,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-38.0158862,-57.541225",-38.015886200000004,-57.541225,,,,,,,,,,5.0,,http://www.properati.com.ar/15ep4_venta_casa_mar-del-plata_napolitano-y-asociados,"Unico !! chalet en pleno centro comercial Guemes ,sobre lote de 10,39 X 43,30 uso comercial ,ideal emprendimiento. Consultenos !",chalet guemes ideal emprendimiento comercial,https://thumbs4.properati.com/4/UT_QF2IKHxAe9eE-kKmAVkgQxgA=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/6/4/p-186664-030217053840-156940.jpg
471,sell,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-37.9962478,-57.5485356",-37.99624779999999,-57.5485356,875750.0,ARS,866614.38,49115.27,38.0,,1292.5071052631579,,,1.0,,http://www.properati.com.ar/15ep8_venta_departamento_mar-del-plata_balcon_quincho_terraza_garage_vetere-propiedades_6hk,"Dpto. UN Amb.  Superficie 38 m2  Amplio con balcón a calle, living-comedor con cocina americana, baño completo.$ 875.750 (Valor de referencia)Anticipo $ 263.000.-     30 Cuotas de $ 13.455.-     3 refuerzos de $70.000.-Cocheras Opcionales:Cubiertas ------------ $ 365.000-Descubiertas -------- $ 269.000-“Edificio LIPARI Perla”  Se desarrolla como un proyecto de Fideicomiso al costo y en PESOS el mismo se encuentra ubicado en la calle Hipólito Yrigoyen entre 25 de Mayo y 9 de Julio, a dos cuadras del centro y  tres de la costa.- Cuenta con departamentos de excelentes calidad de construcción y diseño; El edificio se desarrolla en nueve plantas de unidades de Uno a Cuatro ambientes, espaciosos, con balcones en todas las unidades, amplia recepción, cocheras cubiertas y descubiertas, Quincho con terraza y Espacio de uso múltiples.  Las unidades se suscriben con un 30% de Anticipo y 30 cuotas en pesos.",departamento a estrenar,https://thumbs4.properati.com/3/cGdML3EVgDdH7CLNMYp8PD8BZsM=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/0/1/p-186601-030217112605-899895.JPG
472,sell,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-37.9962478,-57.5485356",-37.99624779999999,-57.5485356,1844500.0,ARS,1825258.94,103446.34,78.0,,1326.235128205128,,,3.0,,http://www.properati.com.ar/15epb_venta_departamento_mar-del-plata_balcon_suite_quincho_terraza_toilette_vestidor_garage_placard_vetere-propiedades_6hk," -Dpto. TRES Amb. Superficie 78 m2 Dormitorio principal en suite con vestidor, balcón al frente y contra frente, toilette, living-comedor con cocina Semi-integrada, baño completo, placard de ropa blanca  ?$ 1.844.500  (Valor de referencia)Anticipo $ 555.000.-      30 Cuotas de $ 27.984.-     3 refuerzos de $ 150.000.-Cocheras Opcionales:Cubiertas ------------ $ 365.000-Descubiertas -------- $ 269.000-“Edificio LIPARI Perla”  Se desarrolla como un proyecto de Fideicomiso al costo y en PESOS el mismo se encuentra ubicado en la calle Hipólito Yrigoyen entre 25 de Mayo y 9 de Julio, a dos cuadras del centro y  tres de la costa.- Cuenta con departamentos de excelentes calidad de construcción y diseño; El edificio se desarrolla en nueve plantas de unidades de Uno a Cuatro ambientes, espaciosos, con balcones en todas las unidades, amplia recepción, cocheras cubiertas y descubiertas, Quincho con terraza y Espacio de uso múltiples.  Las unidades se suscriben con un 30% de Anticipo y 30 cuotas en pesos. -Dpto. TRES Amb. Superficie 78 m2 Dormitorio principal en suite con vestidor, balcón al frente y contra frente, toilette, living-comedor con cocina Semi-integrada, baño completo, placard de ropa blanca  ?$ 1.844.500  (Valor de referencia)Anticipo $ 555.000.-      30 Cuotas de $ 27.984.-     3 refuerzos de $ 150.000.-Cocheras Opcionales:Cubiertas ------------ $ 365.000-Descubiertas -------- $ 269.000-",departamento a estrenar,https://thumbs4.properati.com/6/5f_J-Q2jB1XV59b9qOsL_QD3zaU=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/9/6/p-186596-030217110852-401475.jpg
473,sell,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-37.9962478,-57.5485356",-37.99624779999999,-57.5485356,1240000.0,ARS,1227064.69,69543.75,55.0,,1264.4318181818182,,,2.0,,http://www.properati.com.ar/15epc_venta_departamento_mar-del-plata_balcon_suite_quincho_terraza_toilette_garage_vetere-propiedades_6hk,"-Dpto. DOS Amb. Superficie 55 m2  Dormitorio en suite, balcón al frente y contra frente, toilette, living-comedor con cocina Semi-integrada, baño completo   ?$ 1.240.000  (Valor de referencia)Anticipo $ 372.000.-      30 Cuotas de $ 18.913.-     3 refuerzos de $100.000.-Cocheras Opcionales:Cubiertas ------------ $ 365.000-Descubiertas -------- $ 269.000-“Edificio LIPARI Perla”  Se desarrolla como un proyecto de Fideicomiso al costo y en PESOS el mismo se encuentra ubicado en la calle Hipólito Yrigoyen entre 25 de Mayo y 9 de Julio, a dos cuadras del centro y  tres de la costa.- Cuenta con departamentos de excelentes calidad de construcción y diseño; El edificio se desarrolla en nueve plantas de unidades de Uno a Cuatro ambientes, espaciosos, con balcones en todas las unidades, amplia recepción, cocheras cubiertas y descubiertas, Quincho con terraza y Espacio de uso múltiples.  Las unidades se suscriben con un 30% de Anticipo y 30 cuotas en pesos.",departamento a estrenar,https://thumbs4.properati.com/1/h4RGX8NRTAgcPtz1vKem9z7O3CU=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/0/0/p-186600-030217111813-883931.JPG
474,sell,house,Bahía Blanca,|Argentina|Buenos Aires Interior|Bahía Blanca|,Argentina,Buenos Aires Interior,3865084.0,"-38.6587805915,-62.2693182561",-38.6587805915,-62.2693182561,320000.0,USD,5646240.0,320000.0,750.0,,426.66666666666674,,,,,http://www.properati.com.ar/15epl_venta_casa_bahia-blanca_suite_quincho_garage_maria-teresa-harriet-propiedades,"CHALET EN BOSQUE ALTOCHALET EN BOSQUE ALTO, de 760m2 ,en dos plantas. 5 dormitorios, uno de ellos en suite.3 baños.Garage - quincho.Calefaccion central por radiadores.ACEPTA DEPARTAMENTO PARTE DE PAGO",CHALET EN BOSQUE ALTO,https://thumbs4.properati.com/0/cA4jMRTo4bcTwiYXg29Feip3e1c=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/1/7/p-186617-030217123456-162362.jpg
475,sell,house,Bahía Blanca,|Argentina|Buenos Aires Interior|Bahía Blanca|,Argentina,Buenos Aires Interior,3865084.0,"-38.7023930638,-62.2731225155",-38.7023930638,-62.2731225155,,,,,350.0,343.0,,,,6.0,,http://www.properati.com.ar/15epm_venta_casa_bahia-blanca_balcon_suite_patio_piscina_quincho_amoblado_aire-acondicionado_noceti-propiedades,"HERMOSO CHALET EN VENTA EN EL CORAZÓN DEL BARRIO UNIVERSITARIO, CUENTA CON UN LOTE DE 342,99MTS, TIENE EN TOTAL CONSTRUÍDOS CONTANDO LA PISCINA HACEN 281,81M2.LA CASA ES EN DOS PLANTAS, CON UNA EXCELENTE Y FRONDOSA VEGETACIÓN, CON MUY BUENA CARPINTERÍA INTERIOR Y EXTERIOR DE CEDRO LUSTRADO EN TODA LA PROPIEDAD, CON UN EXCELENTE TRABAJO DE HERRERÍA EXTERIOR Y DETALLES EN EL INTERIOR, TIENE TRIFÁSICA Y BOMMA DE PRESIÓN DE AGUA, DOS TERMOTANQUES, AIRES ACONDICIONADOS, TODOS LOS VIDRIOS SON VICELADOS Y REPARTIDOS, LA CASA ES MUY SEGURA.PB: AMPLIO HALL DE RECEPCIÓN, ESTAR AMPLIO CON LIVING COMEDOR, GGE AMERICANO Y GGE CUBIERTO, BAÑO DE RECEPCIÓN, COCINA AMOBLADA CON BAJOS  MESADAS Y ALACENAS, COMEDOR DIARIO, VIVERO, PATIO EMBALDOSADO EN PARTE, PISCINA CON FILTRO Y BOMBA, QUINCHO TOTALMENTE INDEPENDIENTE DE LA CASA CON COCINA, FOGÓN Y BAÑO.EN PA: SE ENCUENTRAN LOS 3 DORMITORIOS, UNO DE ELLOS EN SUITE,  DE EXCELENTES DIMENSIONES Y CON MUY BUENA DISTRIBUCIÓN Y LUZ, TIENEN PLACARES DE PARED A PARED EN CEDRO CON UNA PROFUNDIDAD MAYOR AL METRO, DOS BAÑOS CON ANTE BAÑOS COMPLETOS, BALCÓN.LA CALEFACCIÓN EN TODA LA PROPIEDAD ES POR MEDIO DE RADIADORES, TIENE DOS TERMOTANQUES UNO PARA CADA PLANTA, Y POSEE LA OPCIÓN DE COLOCAR UNA COCINA SI SE QUIERE EN LA PLANTA ALTA YA QUE TIENE TODAS LAS INSTALACIONES PARA ELLO.Se puede permutar por una Propiedad en Patagonia.-POR CONSULTAS DE VALOR EN DRAGO 26 PISO 3TO NOCETI PROPIEDADES DE LUNES A VIERNES DE 930 A 16HS o al 0291154321090. De lunes a Viernes.",HERMOSA CASA EN VENTA EN BARRIO UNS,https://thumbs4.properati.com/2/sVDiAc6YUXXiXvMdjXCeZnG-amM=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/8/5/p-129585-030217015713-266079.JPG
476,sell,apartment,Villa Urquiza,|Argentina|Capital Federal|Villa Urquiza|,Argentina,Capital Federal,3433775.0,"-34.572645,-58.482177",-34.572645,-58.482177,230000.0,USD,4058235.0,230000.0,,97.0,,2371.1340206185573,2.0,3.0,,http://www.properati.com.ar/15epr_venta_departamento_villa-urquiza_balcon_lavadero_toilette_luminoso_garage_subte-linea-b_re-max-acci-oacute-n,"Corredor Responsable: Mariano Aufseher - CUCICBA 4251Contacto: Gustavo Esteban - MLS ID # 420251022-251Muy buen depto semipiso, balcón corrido (8,50x 1,20) con cerramientos de persianas de madera barrio en el mismo ( hay que arreglarlas), doble entrada por cocina (2,20x3,20) y otra por comedor (5,90x7) el mismo con madera en cielo raso,  lavadero separado (1x1,50), comedor con salida al balcón y dos dormitorios (3,05x3,25) y (3,10x3) con placares embutidos y 5 cajoneras cada uno, 3er Dormitorio o escritorio. ABL $450, Aysa $520 y expensas $2900 al mes de julio de 2017. Con cochera por escritura guarda coche. Edificio de muy buena construcción sólida. Necesita algunos arreglos. Ubicado en una zona de expansión, a dos cuadras de Triunvirato Subte ""A"" líneas de colectivos 107, 114, 90, 71, 112, 176, 140,133, tren a dos cuadras hacia Retiro estación Villa Urquiza, excelente inversión. Los metros aquí publicados son aproximados. Los reales surgen de la escritura. Esta publicidad respeta lo establecido en el art. 4 y 8 ley 24.240. ",Depto 3 amb  frente con balcón 97m y cochera,https://thumbs4.properati.com/4/shdRVefT_KdoumEIGJ91K1VmXAU=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_2e3776e67f724a3c9442fa2d535605c1_iList.jpg
477,sell,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-38.0066302,-57.5484794",-38.006630200000004,-57.5484794,90000.0,USD,1588005.0,90000.0,,,,,,2.0,,http://www.properati.com.ar/15ept_venta_departamento_mar-del-plata_luminoso_garage_placard_natalia-wax,"Departamento con cochera , contra frente : luminoso Dos ambientes , muy luminoso contrafrente , living comedor , cocina semi integrada con espacio para lavarropas , amplios placares , baño con pediluvio , y habitacion con segundo placard amplio consulte ",Departamento dos ambientes con  espacio cochera ,https://thumbs4.properati.com/3/z0PqDCjvFRFiRkM92BMlDCskhYY=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/4/1/p-186641-030217034605-838704.jpg
478,sell,apartment,Córdoba,|Argentina|Córdoba|Córdoba|,Argentina,Córdoba,3860259.0,"-31.4131939,-64.170158",-31.4131939,-64.170158,100000.0,USD,1764450.0,100000.0,73.0,53.0,1369.86301369863,1886.7924528301885,,1.0,,http://www.properati.com.ar/15eq1_venta_departamento_cordoba_baulera_gimnasio_hidromasaje_piscina_sum_terraza_luminoso_sauna_garage_aire-acondicionado_caballero-luciano,"Inmobiliaria Caballero Luciano ofrece en venta un excelente departamento de UN dormitorio y MEDIO en el exclusivo SONOMA 3, edificio con SUM, Gimnasio, Sauna, Jacuzzi, Solarium y Pileta, Sanitarios, Parrilleros en planta baja y GUARDIA PERMANENTE  Living comedor amplio y luminoso con acceso a la terraza, incluye aire acondicionado y calefacción central dualCocina separada con ingreso propioDormitorio luminoso con placar espejado e interioresBaño con todos los accesorios y bañeraTerraza de 30m2 con rejas de seguridad corredizas.Cortinas black out y luminarias en todos los ambientesSuperficie cubierta: 53m2 Opcion cochera + baulera: $450.000 Posesión inmediata!  Gabriel SernaEjecutivo Comercial? Watsapp/Tel. 03513428089",1 DORMITORIO Y MEDIO CON TERRAZA Y AMENITIES EN Bº GENERAL PAZ,https://thumbs4.properati.com/2/3PVUVkb7TIwNCvlPM7W9O0SB8ps=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/8/9/p-186589-030217102248-360422.jpg
479,sell,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-38.0078854,-57.5395469",-38.0078854,-57.539546900000005,66000.0,USD,1164537.0,66000.0,55.0,55.0,1200.0,1200.0,,2.0,,http://www.properati.com.ar/15eq4_venta_departamento_mar-del-plata_balcon_inmobiliaria-patricia-moreno,EXCELENTE DEPARTAMENTO CON BALCÒN SALIENTE,VENDO ÀPTO CRÈDITO 2 AMBIENTES CON PATIO ZONA LAS TOSCAS MAR DEL PLATA,https://thumbs4.properati.com/8/UoBmEO8JtEip-D65ynRCvu297Kc=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/0/5/p-186605-030217114307-768840.jpg
480,sell,house,Rosario,|Argentina|Santa Fe|Rosario|,Argentina,Santa Fe,3838574.0,"-32.9239706,-60.7470971",-32.923970600000004,-60.747097100000005,380000.0,USD,6704910.0,380000.0,,,,,,5.0,,http://www.properati.com.ar/15eq5_venta_casa_rosario_jardin_piscina_garage_whg-propiedades,"Imponente Casa en Fisherton. Estilo Inglés. Excelente Ubicación Fisherton, 2 Plantas. 4 Dormitorios. 3 Baños. Comedor. Living. Cocina Comedor Diario. Hall de Ingreso.Amplio Jardín. Pileta. Cochera. Muy Buen Estado General.Imponente Casa en Fisherton. Estilo Inglés. Excelente Ubicación Fisherton, , 2 Plantas. 4 Dormitorios. 3 Baños. Comedor. Living. Cocina Comedor Diario. Hall de Ingreso.Amplio Jardín. Pileta. Cochera. Muy Buen Estado General."," IMPONENTE CASA FISHERTON. SEÑORIAL, JARDÍN Y PILETA.",https://thumbs4.properati.com/7/BFLXrmzdMRWCNDFjZzPFIMtYYzk=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/4/3/p-186643-030217040422-457839.jpg
481,sell,PH,San Bernardo,|Argentina|Buenos Aires Costa Atlántica|San Bernardo|,Argentina,Buenos Aires Costa Atlántica,3429228.0,"-36.69513,-56.679684",-36.69513,-56.679683999999995,95000.0,USD,1676227.5,95000.0,,135.0,,703.7037037037038,,4.0,,http://www.properati.com.ar/15eq8_venta_ph_san-bernardo_balcon_lavadero_parrilla_patio_garage_impecable_re-max-parque,"Corredor Responsable: Marcela Lucero - CMCPDJMGR 156Contacto: Hernan Buezo - MLS ID # 151016-104Triplex de 4 ambientes con dos baños completos, en Primer Planta se encuentra el Living comedor con ventanal al frente, un baño completo, la cocina comedor diario y un patio con parrilla y lavadero, en la Segunda Planta Dormitorio Principal con Balcón al frente, Un Baño completo y el segundo Dormitorio al contrafrente, en la Tercer Planta se encuentra un Tercer Dormitorio con Ventilación al Contrafrente, Planta Baja en toda la superficie de la Propiedad hay una Cochera para dos Autos con Portón corredizo que se puede acceder de la calle o del Patio de la Primer Planta. La Propiedad está en impecable estado. Complejo de Ocho Triplex sobre la calle La Rioja esquina Strobel, a tres cuadras del mar y siete cuadras de Avenida San Bernardo.   ",Tripex 4 ambientes con Cochera,https://thumbs4.properati.com/0/fKunxpJNYmYfh_RnTSyGu9mp1Ag=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_80fa54a09c5147418b9788ba746cb055_iList.jpg
482,sell,house,Santo Tomé,|Argentina|Santa Fe|Santo Tomé|,Argentina,Santa Fe,3835793.0,"-31.679899,-60.761304",-31.679899,-60.761304,,,,,,,,,,4.0,,http://www.properati.com.ar/15eq9_venta_casa_santo-tome_lavadero_garage_re-max-global-top,"Corredor Responsable: Ivana Batlle Casas - CCI Sante Fe Mat N-0149Contacto: Claudia Bieri - MLS ID # 420291053-33Casa a remodelar en excelente ubicacion de la localidad de Santo Tome. Zona de alto crecimiento demográfico. La misma consta de ambientes amplios,entre los cuales encontramos, 4 dormitorios, living, cocina-comedor,baño,lavadero cubierto,cuarto de guardado y garaje. Terreno de grandes dimensiones para posibles ampliaciones.Cuenta ademas con todos los servicios.  IVANA BATLLE CASAS, Corredora Inmobiliaria CCI SANTA FE MAT. N° 0149   ",Casa a Remodelar con importante Terreno,https://thumbs4.properati.com/9/ylR1QO2VNzwA3CfmEUQMTkCCSyU=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_01087a14abfc47619f441de9598e26d9_iList.jpg
483,sell,apartment,Mar del Plata,|Argentina|Buenos Aires Costa Atlántica|Mar del Plata|,Argentina,Buenos Aires Costa Atlántica,3430863.0,"-37.997455,-57.5508969",-37.997455,-57.550896900000005,120000.0,USD,2117340.0,120000.0,,49.0,,2448.9795918367345,,2.0,,http://www.properati.com.ar/15eqb_venta_departamento_mar-del-plata_quincho_sum_vista_estrenar_goicoechea-propiedades,"Departamento de 2 ambientes a estrenarDepartamento de 2 ambientes a estrenar 49 mts2. Piso flotante en la habilitación , porcelanato pulido el  el resto del departamento. Sum y quincho compartido, circuito cerrado de vigilancia por cámaras. Todas las ventanas y puertas con Black Out. Hermosa vista panorámica de la ciudad. ",2 amb ,https://thumbs4.properati.com/0/escRcfdXHPlgFuZ5aMO0KMKKse8=/trim/198x0/smart/filters:strip_icc()/inmokey-media.s3-website-sa-east-1.amazonaws.com/properties/1/7/p-132117-111215071609-517358.jpg
484,sell,house,Tolosa,|Argentina|Bs.As. G.B.A. Zona Sur|La Plata|Tolosa|,Argentina,Bs.As. G.B.A. Zona Sur,3427714.0,"-34.906535,-57.983709",-34.906535,-57.983709,,,,,,,,,,,,http://www.properati.com.ar/15eqy_venta_casa_tolosa_jardin_piscina_re-max-estilo,"Corredor Responsable: Fabiana Di Girolamo - CDCPDJLP 7033Contacto: Florencia Saiz - MLS ID # 420341068-20Casa en 528 y 17, de Tolosa. Casa desarrollada en planta baja. Jardin al frente. Living comedor, cocina separada. dos dormitorios, sóatano, baño completo. Galería al parque con pileta. Departamento al fondo: cocina comedor, con baño completo y un dormitorio. ","Casa en Venta, Tolosa.",https://thumbs4.properati.com/6/Ri-i1s3Hjzxr-fDBf7GHoLVOi_U=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_04e93d0cf6c749638578fd93fed01631_iList.jpg
485,sell,PH,Mar del Tuyú,|Argentina|Buenos Aires Costa Atlántica|Mar del Tuyú|,Argentina,Buenos Aires Costa Atlántica,3430861.0,"-36.560656,-56.69979",-36.560656,-56.69979,36000.0,USD,635202.0,36000.0,,20.0,,1800.0,,3.0,,http://www.properati.com.ar/15eqz_venta_ph_mar-del-tuyu_parrilla_patio_re-max-estilo,"Corredor Responsable: Fabiana Di Girolamo - CDCPDJLP 7033Contacto: Florencia Saiz - MLS ID # 420341068-21Dúplex en Venta en calle 7 casi 59. Departamento en complejo de seis dúplex en PH. En planta baja comedor, cocina, baño completo. Patio con parrilla. En planta alta dormitorio. Patio al frente compartido con entrada guardacoche. A cuadras de la playa.","Díuplex en Venta, Mar del Tuyú",https://thumbs4.properati.com/6/XYGiA7HFaN3L8DgcZ8MTwcmqGA4=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_46f3addb90894f2fa2f86ae1dc2a04f1_iList.jpg
486,sell,apartment,Esperanza,|Argentina|Santa Fe|Esperanza|,Argentina,Santa Fe,3856022.0,"-31.443394,-60.930482",-31.443394,-60.930482,,,,,,,,,,3.0,,http://www.properati.com.ar/15ery_venta_departamento_esperanza_amoblado_re-max-fortaleza,"Corredor Responsable: Gerardo Portmann - CCI MAT. Nº 0472Contacto: Cecilia Montalbetti - MLS ID # 420451028-16Se trata de un departamento familiar, por la entrada principal accedemos a un comedor con cocina amueblada de buena calidad. Cuenta con baño completo, dos dormitorios y un ventanal a calle en el comedor. Todos los ambientes se encuentran bien distribuidos, con buena iluminación y ventilación natural y artificial, lo que hace que la vivienda sea cómoda, agradable y funcional.- LA PROPIEDAD SE VENDE CON AMOBLAMIENTO DE COCINA Y ROPEROS EMPOTRADOS. Servicios de Luz, agua potable, Cloacas y Gas natural.-",Departamento 2 dormitorios Zona Centro,https://thumbs4.properati.com/8/kFqN54Rf_o-GcuVj8aIlwqfsT5A=/trim/198x0/smart/filters:strip_icc()/remax.com.ar/UserImages/42/L_8486b358f9d24c309254e5d21300c95e_iList.jpg
